dteday,season,year,month,hr,holiday,one_of_week,workingday,weather_situation,temp,atemp,humidity,casual,registered,count_cr
2012-02-05,Spring,2012,Feb,7,0,Sunday,0,Misty,0.24,0.2424,0.75,0,16,16
2012-02-05,Spring,2012,Feb,8,0,Sunday,0,Misty,0.24,0.2424,0.75,4,58,62
2012-02-05,Spring,2012,Feb,9,0,Sunday,0,Misty,0.24,0.2273,0.7,9,83,92
2012-02-05,Spring,2012,Feb,10,0,Sunday,0,Misty,0.26,0.2424,0.65,10,138,148
2012-02-05,Spring,2012,Feb,11,0,Sunday,0,Misty,0.26,0.2576,0.7,22,160,182
2012-02-05,Spring,2012,Feb,12,0,Sunday,0,Misty,0.26,0.2576,0.65,25,223,248
2012-02-05,Spring,2012,Feb,13,0,Sunday,0,Misty,0.28,0.2727,0.61,33,241,274
2012-02-05,Spring,2012,Feb,14,0,Sunday,0,Clear,0.3,0.303,0.61,40,203,243
2012-02-05,Spring,2012,Feb,15,0,Sunday,0,Misty,0.3,0.2879,0.56,55,217,272
2012-02-05,Spring,2012,Feb,16,0,Sunday,0,Clear,0.3,0.2879,0.56,35,261,296
2012-02-05,Spring,2012,Feb,17,0,Sunday,0,Clear,0.32,0.3182,0.53,31,275,306
2012-02-05,Spring,2012,Feb,18,0,Sunday,0,Clear,0.3,0.2879,0.52,10,171,181
2012-02-05,Spring,2012,Feb,19,0,Sunday,0,Clear,0.3,0.2879,0.52,6,63,69
2012-02-05,Spring,2012,Feb,20,0,Sunday,0,Clear,0.28,0.2727,0.56,3,47,50
2012-02-05,Spring,2012,Feb,21,0,Sunday,0,Clear,0.28,0.2879,0.56,6,60,66
2012-02-05,Spring,2012,Feb,22,0,Sunday,0,Clear,0.26,0.2727,0.6,9,182,191
2012-02-05,Spring,2012,Feb,23,0,Sunday,0,Clear,0.24,0.2424,0.7,4,38,42
2012-02-06,Spring,2012,Feb,0,0,Monday,1,Clear,0.24,0.2424,0.65,7,14,21
2012-02-06,Spring,2012,Feb,1,0,Monday,1,Clear,0.22,0.2576,0.75,0,6,6
2012-02-06,Spring,2012,Feb,2,0,Monday,1,Clear,0.22,0.2727,0.75,0,3,3
2012-02-06,Spring,2012,Feb,4,0,Monday,1,Clear,0.18,0.2121,0.8,0,2,2
2012-02-06,Spring,2012,Feb,5,0,Monday,1,Clear,0.18,0.2121,0.8,0,17,17
2012-02-06,Spring,2012,Feb,6,0,Monday,1,Clear,0.16,0.1818,0.86,0,72,72
2012-02-06,Spring,2012,Feb,7,0,Monday,1,Clear,0.16,0.1818,0.86,5,229,234
2012-02-06,Spring,2012,Feb,8,0,Monday,1,Clear,0.16,0.1818,0.86,10,434,444
2012-02-06,Spring,2012,Feb,9,0,Monday,1,Clear,0.18,0.2121,0.8,8,269,277
2012-02-06,Spring,2012,Feb,10,0,Monday,1,Clear,0.22,0.2424,0.75,20,96,116
2012-02-06,Spring,2012,Feb,11,0,Monday,1,Clear,0.26,0.2727,0.7,12,104,116
2012-02-06,Spring,2012,Feb,12,0,Monday,1,Clear,0.32,0.3182,0.61,19,131,150
2012-02-06,Spring,2012,Feb,13,0,Monday,1,Clear,0.38,0.3939,0.4,17,124,141
2012-02-06,Spring,2012,Feb,14,0,Monday,1,Clear,0.4,0.4091,0.35,14,126,140
2012-02-06,Spring,2012,Feb,15,0,Monday,1,Clear,0.42,0.4242,0.32,25,146,171
2012-02-06,Spring,2012,Feb,16,0,Monday,1,Clear,0.4,0.4091,0.43,13,215,228
2012-02-06,Spring,2012,Feb,17,0,Monday,1,Clear,0.4,0.4091,0.43,13,417,430
2012-02-06,Spring,2012,Feb,18,0,Monday,1,Clear,0.38,0.3939,0.43,11,426,437
2012-02-06,Spring,2012,Feb,19,0,Monday,1,Clear,0.36,0.3333,0.43,7,284,291
2012-02-06,Spring,2012,Feb,20,0,Monday,1,Clear,0.34,0.3333,0.46,7,194,201
2012-02-06,Spring,2012,Feb,21,0,Monday,1,Clear,0.32,0.3182,0.57,11,143,154
2012-02-06,Spring,2012,Feb,22,0,Monday,1,Clear,0.3,0.303,0.65,4,83,87
2012-02-06,Spring,2012,Feb,23,0,Monday,1,Clear,0.3,0.303,0.65,3,43,46
2012-02-07,Spring,2012,Feb,0,0,Tuesday,1,Clear,0.3,0.2879,0.7,1,22,23
2012-02-07,Spring,2012,Feb,1,0,Tuesday,1,Clear,0.28,0.2879,0.61,8,6,14
2012-02-07,Spring,2012,Feb,2,0,Tuesday,1,Clear,0.3,0.3333,0.61,0,4,4
2012-02-07,Spring,2012,Feb,3,0,Tuesday,1,Misty,0.3,0.3333,0.7,1,1,2
2012-02-07,Spring,2012,Feb,4,0,Tuesday,1,Misty,0.3,0.3333,0.7,0,3,3
2012-02-07,Spring,2012,Feb,5,0,Tuesday,1,Clear,0.32,0.3333,0.49,0,15,15
2012-02-07,Spring,2012,Feb,6,0,Tuesday,1,Clear,0.32,0.303,0.45,2,98,100
2012-02-07,Spring,2012,Feb,7,0,Tuesday,1,Clear,0.32,0.3485,0.45,6,293,299
2012-02-07,Spring,2012,Feb,8,0,Tuesday,1,Clear,0.3,0.3182,0.49,7,522,529
2012-02-07,Spring,2012,Feb,9,0,Tuesday,1,Clear,0.32,0.3333,0.49,11,278,289
2012-02-07,Spring,2012,Feb,10,0,Tuesday,1,Clear,0.34,0.3333,0.46,12,104,116
2012-02-07,Spring,2012,Feb,11,0,Tuesday,1,Clear,0.36,0.3485,0.46,9,120,129
2012-02-07,Spring,2012,Feb,12,0,Tuesday,1,Clear,0.4,0.4091,0.4,9,163,172
2012-02-07,Spring,2012,Feb,13,0,Tuesday,1,Clear,0.44,0.4394,0.38,15,169,184
2012-02-07,Spring,2012,Feb,14,0,Tuesday,1,Clear,0.44,0.4394,0.38,11,127,138
2012-02-07,Spring,2012,Feb,15,0,Tuesday,1,Clear,0.44,0.4394,0.38,13,133,146
2012-02-07,Spring,2012,Feb,16,0,Tuesday,1,Clear,0.44,0.4394,0.35,19,257,276
2012-02-07,Spring,2012,Feb,17,0,Tuesday,1,Clear,0.44,0.4394,0.35,15,494,509
2012-02-07,Spring,2012,Feb,18,0,Tuesday,1,Clear,0.42,0.4242,0.38,10,508,518
2012-02-07,Spring,2012,Feb,19,0,Tuesday,1,Clear,0.38,0.3939,0.43,11,327,338
2012-02-07,Spring,2012,Feb,20,0,Tuesday,1,Clear,0.36,0.3485,0.5,6,206,212
2012-02-07,Spring,2012,Feb,21,0,Tuesday,1,Clear,0.34,0.3485,0.61,20,170,190
2012-02-07,Spring,2012,Feb,22,0,Tuesday,1,Clear,0.32,0.3182,0.57,11,107,118
2012-02-07,Spring,2012,Feb,23,0,Tuesday,1,Clear,0.32,0.3333,0.57,2,49,51
2012-02-08,Spring,2012,Feb,0,0,Wednesday,1,Clear,0.3,0.2879,0.56,2,21,23
2012-02-08,Spring,2012,Feb,1,0,Wednesday,1,Clear,0.28,0.2727,0.61,1,9,10
2012-02-08,Spring,2012,Feb,2,0,Wednesday,1,Clear,0.26,0.303,0.65,0,1,1
2012-02-08,Spring,2012,Feb,3,0,Wednesday,1,Clear,0.26,0.303,0.65,0,1,1
2012-02-08,Spring,2012,Feb,4,0,Wednesday,1,Clear,0.24,0.2576,0.7,0,1,1
2012-02-08,Spring,2012,Feb,5,0,Wednesday,1,Clear,0.24,0.2576,0.7,0,20,20
2012-02-08,Spring,2012,Feb,6,0,Wednesday,1,Misty,0.24,0.2879,0.7,3,95,98
2012-02-08,Spring,2012,Feb,7,0,Wednesday,1,Misty,0.24,0.2576,0.7,5,276,281
2012-02-08,Spring,2012,Feb,8,0,Wednesday,1,Misty,0.24,0.2273,0.7,13,495,508
2012-02-08,Spring,2012,Feb,9,0,Wednesday,1,Misty,0.24,0.2576,0.7,8,245,253
2012-02-08,Spring,2012,Feb,10,0,Wednesday,1,Misty,0.26,0.2576,0.7,1,107,108
2012-02-08,Spring,2012,Feb,11,0,Wednesday,1,Misty,0.26,0.2576,0.65,5,97,102
2012-02-08,Spring,2012,Feb,12,0,Wednesday,1,Misty,0.28,0.2576,0.65,14,124,138
2012-02-08,Spring,2012,Feb,13,0,Wednesday,1,Misty,0.28,0.2879,0.61,15,111,126
2012-02-08,Spring,2012,Feb,14,0,Wednesday,1,Misty,0.3,0.303,0.56,8,100,108
2012-02-08,Spring,2012,Feb,15,0,Wednesday,1,Light Snow,0.3,0.3182,0.61,5,49,54
2012-02-08,Spring,2012,Feb,16,0,Wednesday,1,Light Snow,0.26,0.2727,0.81,2,73,75
2012-02-08,Spring,2012,Feb,17,0,Wednesday,1,Light Snow,0.24,0.2576,0.87,8,147,155
2012-02-08,Spring,2012,Feb,18,0,Wednesday,1,Light Snow,0.24,0.2576,0.87,4,163,167
2012-02-08,Spring,2012,Feb,19,0,Wednesday,1,Light Snow,0.24,0.2576,0.87,3,158,161
2012-02-08,Spring,2012,Feb,20,0,Wednesday,1,Light Snow,0.24,0.2424,0.87,3,122,125
2012-02-08,Spring,2012,Feb,21,0,Wednesday,1,Light Snow,0.24,0.2273,0.87,3,126,129
2012-02-08,Spring,2012,Feb,22,0,Wednesday,1,Misty,0.24,0.2424,0.87,3,95,98
2012-02-08,Spring,2012,Feb,23,0,Wednesday,1,Misty,0.24,0.2424,0.87,3,57,60
2012-02-09,Spring,2012,Feb,0,0,Thursday,1,Misty,0.24,0.2424,0.87,3,23,26
2012-02-09,Spring,2012,Feb,1,0,Thursday,1,Misty,0.24,0.2424,0.87,2,10,12
2012-02-09,Spring,2012,Feb,2,0,Thursday,1,Clear,0.22,0.2273,0.8,0,2,2
2012-02-09,Spring,2012,Feb,3,0,Thursday,1,Clear,0.22,0.2121,0.8,0,4,4
2012-02-09,Spring,2012,Feb,4,0,Thursday,1,Misty,0.22,0.197,0.75,0,1,1
2012-02-09,Spring,2012,Feb,5,0,Thursday,1,Clear,0.2,0.1818,0.75,0,18,18
2012-02-09,Spring,2012,Feb,6,0,Thursday,1,Clear,0.2,0.1818,0.75,1,75,76
2012-02-09,Spring,2012,Feb,7,0,Thursday,1,Clear,0.2,0.197,0.69,4,263,267
2012-02-09,Spring,2012,Feb,8,0,Thursday,1,Clear,0.2,0.197,0.64,11,473,484
2012-02-09,Spring,2012,Feb,9,0,Thursday,1,Clear,0.2,0.197,0.59,9,229,238
2012-02-09,Spring,2012,Feb,10,0,Thursday,1,Clear,0.22,0.2121,0.51,7,90,97
2012-02-09,Spring,2012,Feb,11,0,Thursday,1,Clear,0.24,0.2273,0.52,4,95,99
2012-02-09,Spring,2012,Feb,12,0,Thursday,1,Clear,0.26,0.2273,0.48,10,148,158
2012-02-09,Spring,2012,Feb,13,0,Thursday,1,Clear,0.3,0.2727,0.42,10,144,154
2012-02-09,Spring,2012,Feb,14,0,Thursday,1,Clear,0.32,0.303,0.39,18,126,144
2012-02-09,Spring,2012,Feb,15,0,Thursday,1,Clear,0.32,0.303,0.36,14,120,134
2012-02-09,Spring,2012,Feb,16,0,Thursday,1,Clear,0.34,0.3333,0.36,15,223,238
2012-02-09,Spring,2012,Feb,17,0,Thursday,1,Clear,0.34,0.3333,0.34,12,387,399
2012-02-09,Spring,2012,Feb,18,0,Thursday,1,Clear,0.34,0.3333,0.31,13,404,417
2012-02-09,Spring,2012,Feb,19,0,Thursday,1,Clear,0.32,0.3333,0.33,8,287,295
2012-02-09,Spring,2012,Feb,20,0,Thursday,1,Clear,0.32,0.3485,0.36,2,197,199
2012-02-09,Spring,2012,Feb,21,0,Thursday,1,Clear,0.3,0.3182,0.52,8,169,177
2012-02-09,Spring,2012,Feb,22,0,Thursday,1,Misty,0.3,0.3333,0.56,3,104,107
2012-02-09,Spring,2012,Feb,23,0,Thursday,1,Misty,0.3,0.3333,0.52,9,75,84
2012-02-10,Spring,2012,Feb,0,0,Friday,1,Misty,0.28,0.303,0.65,4,39,43
2012-02-10,Spring,2012,Feb,1,0,Friday,1,Misty,0.28,0.303,0.61,2,11,13
2012-02-10,Spring,2012,Feb,2,0,Friday,1,Clear,0.26,0.2879,0.52,7,9,16
2012-02-10,Spring,2012,Feb,3,0,Friday,1,Clear,0.26,0.2879,0.56,0,5,5
2012-02-10,Spring,2012,Feb,4,0,Friday,1,Clear,0.26,0.2879,0.56,0,2,2
2012-02-10,Spring,2012,Feb,5,0,Friday,1,Clear,0.24,0.2273,0.52,0,17,17
2012-02-10,Spring,2012,Feb,6,0,Friday,1,Clear,0.2,0.197,0.59,3,61,64
2012-02-10,Spring,2012,Feb,7,0,Friday,1,Clear,0.2,0.2121,0.59,5,225,230
2012-02-10,Spring,2012,Feb,8,0,Friday,1,Clear,0.2,0.2121,0.59,1,447,448
2012-02-10,Spring,2012,Feb,9,0,Friday,1,Clear,0.22,0.2273,0.55,10,265,275
2012-02-10,Spring,2012,Feb,10,0,Friday,1,Misty,0.26,0.2727,0.48,5,119,124
2012-02-10,Spring,2012,Feb,11,0,Friday,1,Misty,0.28,0.2879,0.45,19,134,153
2012-02-10,Spring,2012,Feb,12,0,Friday,1,Misty,0.3,0.303,0.42,8,168,176
2012-02-10,Spring,2012,Feb,13,0,Friday,1,Misty,0.3,0.3182,0.42,22,170,192
2012-02-10,Spring,2012,Feb,14,0,Friday,1,Misty,0.32,0.3333,0.39,8,138,146
2012-02-10,Spring,2012,Feb,15,0,Friday,1,Misty,0.32,0.3333,0.45,27,164,191
2012-02-10,Spring,2012,Feb,16,0,Friday,1,Misty,0.34,0.3182,0.42,28,240,268
2012-02-10,Spring,2012,Feb,17,0,Friday,1,Misty,0.34,0.3333,0.42,15,381,396
2012-02-10,Spring,2012,Feb,18,0,Friday,1,Light Snow,0.3,0.303,0.61,14,345,359
2012-02-10,Spring,2012,Feb,19,0,Friday,1,Misty,0.32,0.3485,0.57,16,246,262
2012-02-10,Spring,2012,Feb,20,0,Friday,1,Misty,0.32,0.3485,0.57,7,144,151
2012-02-10,Spring,2012,Feb,21,0,Friday,1,Misty,0.32,0.3333,0.66,14,108,122
2012-02-10,Spring,2012,Feb,22,0,Friday,1,Misty,0.32,0.3485,0.66,11,102,113
2012-02-10,Spring,2012,Feb,23,0,Friday,1,Misty,0.3,0.3182,0.7,1,64,65
2012-02-11,Spring,2012,Feb,0,0,Saturday,0,Misty,0.3,0.303,0.7,3,50,53
2012-02-11,Spring,2012,Feb,1,0,Saturday,0,Light Snow,0.28,0.2879,0.81,2,43,45
2012-02-11,Spring,2012,Feb,2,0,Saturday,0,Light Snow,0.26,0.2576,0.81,2,24,26
2012-02-11,Spring,2012,Feb,3,0,Saturday,0,Light Snow,0.24,0.2273,0.87,0,9,9
2012-02-11,Spring,2012,Feb,4,0,Saturday,0,Light Snow,0.24,0.2273,0.87,0,4,4
2012-02-11,Spring,2012,Feb,5,0,Saturday,0,Light Snow,0.22,0.2273,0.93,0,2,2
2012-02-11,Spring,2012,Feb,6,0,Saturday,0,Light Snow,0.22,0.2273,0.93,1,8,9
2012-02-11,Spring,2012,Feb,7,0,Saturday,0,Light Snow,0.22,0.2273,0.93,0,19,19
2012-02-11,Spring,2012,Feb,8,0,Saturday,0,Light Snow,0.22,0.2273,0.93,1,77,78
2012-02-11,Spring,2012,Feb,9,0,Saturday,0,Light Snow,0.22,0.2424,0.93,5,85,90
2012-02-11,Spring,2012,Feb,10,0,Saturday,0,Light Snow,0.22,0.2424,0.93,23,143,166
2012-02-11,Spring,2012,Feb,11,0,Saturday,0,Misty,0.24,0.2576,0.81,26,157,183
2012-02-11,Spring,2012,Feb,12,0,Saturday,0,Misty,0.26,0.2576,0.81,25,196,221
2012-02-11,Spring,2012,Feb,13,0,Saturday,0,Misty,0.26,0.2424,0.81,18,217,235
2012-02-11,Spring,2012,Feb,14,0,Saturday,0,Misty,0.26,0.2424,0.81,38,205,243
2012-02-11,Spring,2012,Feb,15,0,Saturday,0,Misty,0.3,0.2727,0.61,12,112,124
2012-02-11,Spring,2012,Feb,16,0,Saturday,0,Light Snow,0.22,0.197,0.75,12,134,146
2012-02-11,Spring,2012,Feb,17,0,Saturday,0,Light Snow,0.22,0.1818,0.69,13,131,144
2012-02-11,Spring,2012,Feb,18,0,Saturday,0,Misty,0.22,0.1818,0.47,3,105,108
2012-02-11,Spring,2012,Feb,19,0,Saturday,0,Misty,0.2,0.1515,0.4,2,85,87
2012-02-11,Spring,2012,Feb,20,0,Saturday,0,Misty,0.16,0.1212,0.43,1,62,63
2012-02-11,Spring,2012,Feb,21,0,Saturday,0,Clear,0.14,0.0758,0.43,5,43,48
2012-02-11,Spring,2012,Feb,22,0,Saturday,0,Misty,0.14,0.1061,0.39,0,46,46
2012-02-11,Spring,2012,Feb,23,0,Saturday,0,Light Snow,0.12,0.0758,0.5,0,20,20
2012-02-12,Spring,2012,Feb,0,0,Sunday,0,Light Snow,0.1,0.0758,0.68,0,21,21
2012-02-12,Spring,2012,Feb,1,0,Sunday,0,Light Snow,0.08,0.0455,0.79,0,24,24
2012-02-12,Spring,2012,Feb,2,0,Sunday,0,Misty,0.1,0.0606,0.58,1,26,27
2012-02-12,Spring,2012,Feb,3,0,Sunday,0,Misty,0.1,0.0455,0.46,0,14,14
2012-02-12,Spring,2012,Feb,4,0,Sunday,0,Misty,0.1,0.0455,0.46,0,1,1
2012-02-12,Spring,2012,Feb,5,0,Sunday,0,Clear,0.1,0.0758,0.49,0,3,3
2012-02-12,Spring,2012,Feb,6,0,Sunday,0,Clear,0.1,0.0758,0.49,0,2,2
2012-02-12,Spring,2012,Feb,7,0,Sunday,0,Clear,0.08,0.0909,0.53,0,18,18
2012-02-12,Spring,2012,Feb,8,0,Sunday,0,Clear,0.08,0.0758,0.53,0,26,26
2012-02-12,Spring,2012,Feb,9,0,Sunday,0,Clear,0.1,0.0909,0.49,3,60,63
2012-02-12,Spring,2012,Feb,10,0,Sunday,0,Clear,0.12,0.1061,0.42,8,83,91
2012-02-12,Spring,2012,Feb,11,0,Sunday,0,Clear,0.12,0.1061,0.42,3,121,124
2012-02-12,Spring,2012,Feb,12,0,Sunday,0,Clear,0.14,0.0758,0.39,7,133,140
2012-02-12,Spring,2012,Feb,13,0,Sunday,0,Clear,0.16,0.1212,0.4,10,128,138
2012-02-12,Spring,2012,Feb,14,0,Sunday,0,Clear,0.16,0.1212,0.4,9,102,111
2012-02-12,Spring,2012,Feb,15,0,Sunday,0,Clear,0.16,0.1212,0.4,5,150,155
2012-02-12,Spring,2012,Feb,16,0,Sunday,0,Clear,0.2,0.1667,0.34,16,148,164
2012-02-12,Spring,2012,Feb,17,0,Sunday,0,Clear,0.18,0.1515,0.37,4,83,87
2012-02-12,Spring,2012,Feb,18,0,Sunday,0,Clear,0.16,0.1212,0.4,4,92,96
2012-02-12,Spring,2012,Feb,19,0,Sunday,0,Clear,0.16,0.1364,0.4,2,78,80
2012-02-12,Spring,2012,Feb,20,0,Sunday,0,Clear,0.14,0.1212,0.42,1,56,57
2012-02-12,Spring,2012,Feb,21,0,Sunday,0,Clear,0.14,0.1212,0.43,0,36,36
2012-02-12,Spring,2012,Feb,22,0,Sunday,0,Clear,0.14,0.1515,0.43,0,28,28
2012-02-12,Spring,2012,Feb,23,0,Sunday,0,Clear,0.14,0.1364,0.43,0,23,23
2012-02-13,Spring,2012,Feb,0,0,Monday,1,Clear,0.14,0.1364,0.46,0,9,9
2012-02-13,Spring,2012,Feb,1,0,Monday,1,Clear,0.12,0.1212,0.5,0,6,6
2012-02-13,Spring,2012,Feb,2,0,Monday,1,Clear,0.14,0.1364,0.46,0,4,4
2012-02-13,Spring,2012,Feb,3,0,Monday,1,Clear,0.12,0.1515,0.54,0,1,1
2012-02-13,Spring,2012,Feb,4,0,Monday,1,Clear,0.12,0.1667,0.54,0,2,2
2012-02-13,Spring,2012,Feb,5,0,Monday,1,Clear,0.1,0.1212,0.58,0,17,17
2012-02-13,Spring,2012,Feb,6,0,Monday,1,Clear,0.1,0.1061,0.54,1,71,72
2012-02-13,Spring,2012,Feb,7,0,Monday,1,Clear,0.1,0.1061,0.54,1,194,195
2012-02-13,Spring,2012,Feb,8,0,Monday,1,Clear,0.1,0.1212,0.54,4,413,417
2012-02-13,Spring,2012,Feb,9,0,Monday,1,Clear,0.12,0.1364,0.5,7,198,205
2012-02-13,Spring,2012,Feb,10,0,Monday,1,Clear,0.14,0.1515,0.5,1,70,71
2012-02-13,Spring,2012,Feb,11,0,Monday,1,Clear,0.22,0.2273,0.37,5,85,90
2012-02-13,Spring,2012,Feb,12,0,Monday,1,Clear,0.28,0.2576,0.28,7,111,118
2012-02-13,Spring,2012,Feb,13,0,Monday,1,Clear,0.32,0.303,0.22,11,129,140
2012-02-13,Spring,2012,Feb,14,0,Monday,1,Clear,0.34,0.3485,0.23,10,125,135
2012-02-13,Spring,2012,Feb,15,0,Monday,1,Clear,0.36,0.3485,0.27,10,145,155
2012-02-13,Spring,2012,Feb,16,0,Monday,1,Clear,0.36,0.3485,0.23,5,206,211
2012-02-13,Spring,2012,Feb,17,0,Monday,1,Clear,0.36,0.3485,0.23,8,399,407
2012-02-13,Spring,2012,Feb,18,0,Monday,1,Clear,0.34,0.3182,0.25,6,399,405
2012-02-13,Spring,2012,Feb,19,0,Monday,1,Clear,0.34,0.3333,0.25,7,256,263
2012-02-13,Spring,2012,Feb,20,0,Monday,1,Clear,0.3,0.303,0.42,4,210,214
2012-02-13,Spring,2012,Feb,21,0,Monday,1,Clear,0.28,0.2879,0.45,2,145,147
2012-02-13,Spring,2012,Feb,22,0,Monday,1,Clear,0.26,0.2727,0.56,3,99,102
2012-02-13,Spring,2012,Feb,23,0,Monday,1,Clear,0.28,0.3182,0.41,2,34,36
2012-02-14,Spring,2012,Feb,0,0,Tuesday,1,Misty,0.26,0.303,0.6,0,14,14
2012-02-14,Spring,2012,Feb,1,0,Tuesday,1,Misty,0.26,0.303,0.56,0,6,6
2012-02-14,Spring,2012,Feb,2,0,Tuesday,1,Misty,0.28,0.3182,0.41,0,3,3
2012-02-14,Spring,2012,Feb,3,0,Tuesday,1,Misty,0.26,0.303,0.52,0,3,3
2012-02-14,Spring,2012,Feb,4,0,Tuesday,1,Misty,0.26,0.2727,0.65,0,2,2
2012-02-14,Spring,2012,Feb,5,0,Tuesday,1,Misty,0.26,0.2727,0.65,2,20,22
2012-02-14,Spring,2012,Feb,6,0,Tuesday,1,Misty,0.26,0.303,0.56,1,89,90
2012-02-14,Spring,2012,Feb,7,0,Tuesday,1,Misty,0.24,0.2576,0.6,4,276,280
2012-02-14,Spring,2012,Feb,8,0,Tuesday,1,Misty,0.24,0.2879,0.7,3,510,513
2012-02-14,Spring,2012,Feb,9,0,Tuesday,1,Misty,0.26,0.2879,0.56,6,256,262
2012-02-14,Spring,2012,Feb,10,0,Tuesday,1,Misty,0.26,0.2727,0.6,8,90,98
2012-02-14,Spring,2012,Feb,11,0,Tuesday,1,Misty,0.3,0.303,0.45,5,107,112
2012-02-14,Spring,2012,Feb,12,0,Tuesday,1,Misty,0.3,0.2879,0.52,10,162,172
2012-02-14,Spring,2012,Feb,13,0,Tuesday,1,Misty,0.36,0.3333,0.4,6,167,173
2012-02-14,Spring,2012,Feb,14,0,Tuesday,1,Clear,0.4,0.4091,0.4,13,111,124
2012-02-14,Spring,2012,Feb,15,0,Tuesday,1,Misty,0.42,0.4242,0.38,7,138,145
2012-02-14,Spring,2012,Feb,16,0,Tuesday,1,Clear,0.42,0.4242,0.35,15,251,266
2012-02-14,Spring,2012,Feb,17,0,Tuesday,1,Clear,0.42,0.4242,0.38,19,504,523
2012-02-14,Spring,2012,Feb,18,0,Tuesday,1,Misty,0.38,0.3939,0.46,8,398,406
2012-02-14,Spring,2012,Feb,19,0,Tuesday,1,Misty,0.36,0.3485,0.5,11,270,281
2012-02-14,Spring,2012,Feb,20,0,Tuesday,1,Misty,0.38,0.3939,0.46,6,178,184
2012-02-14,Spring,2012,Feb,21,0,Tuesday,1,Misty,0.36,0.3636,0.5,4,105,109
2012-02-14,Spring,2012,Feb,22,0,Tuesday,1,Misty,0.36,0.3636,0.5,5,72,77
2012-02-14,Spring,2012,Feb,23,0,Tuesday,1,Misty,0.36,0.3636,0.5,2,55,57
2012-02-15,Spring,2012,Feb,0,0,Wednesday,1,Clear,0.32,0.3485,0.57,0,22,22
2012-02-15,Spring,2012,Feb,1,0,Wednesday,1,Clear,0.34,0.3636,0.53,0,5,5
2012-02-15,Spring,2012,Feb,2,0,Wednesday,1,Clear,0.3,0.3333,0.61,0,4,4
2012-02-15,Spring,2012,Feb,3,0,Wednesday,1,Clear,0.28,0.3182,0.75,0,3,3
2012-02-15,Spring,2012,Feb,4,0,Wednesday,1,Clear,0.28,0.2879,0.7,0,1,1
2012-02-15,Spring,2012,Feb,5,0,Wednesday,1,Clear,0.28,0.2879,0.7,0,25,25
2012-02-15,Spring,2012,Feb,6,0,Wednesday,1,Clear,0.3,0.303,0.61,3,92,95
2012-02-15,Spring,2012,Feb,7,0,Wednesday,1,Misty,0.3,0.2879,0.65,3,318,321
2012-02-15,Spring,2012,Feb,8,0,Wednesday,1,Clear,0.32,0.2879,0.61,7,508,515
2012-02-15,Spring,2012,Feb,9,0,Wednesday,1,Clear,0.32,0.303,0.61,5,226,231
2012-02-15,Spring,2012,Feb,10,0,Wednesday,1,Clear,0.34,0.303,0.57,12,108,120
2012-02-15,Spring,2012,Feb,11,0,Wednesday,1,Clear,0.36,0.3333,0.53,13,125,138
2012-02-15,Spring,2012,Feb,12,0,Wednesday,1,Clear,0.38,0.3939,0.46,11,152,163
2012-02-15,Spring,2012,Feb,13,0,Wednesday,1,Clear,0.4,0.4091,0.43,11,159,170
2012-02-15,Spring,2012,Feb,14,0,Wednesday,1,Clear,0.42,0.4242,0.41,6,128,134
2012-02-15,Spring,2012,Feb,15,0,Wednesday,1,Clear,0.42,0.4242,0.41,7,164,171
2012-02-15,Spring,2012,Feb,16,0,Wednesday,1,Clear,0.42,0.4242,0.38,9,222,231
2012-02-15,Spring,2012,Feb,17,0,Wednesday,1,Clear,0.42,0.4242,0.38,17,470,487
2012-02-15,Spring,2012,Feb,18,0,Wednesday,1,Clear,0.4,0.4091,0.4,9,459,468
2012-02-15,Spring,2012,Feb,19,0,Wednesday,1,Clear,0.38,0.3939,0.43,9,302,311
2012-02-15,Spring,2012,Feb,20,0,Wednesday,1,Clear,0.36,0.3485,0.46,4,207,211
2012-02-15,Spring,2012,Feb,21,0,Wednesday,1,Clear,0.34,0.3333,0.53,8,170,178
2012-02-15,Spring,2012,Feb,22,0,Wednesday,1,Clear,0.34,0.3485,0.49,3,104,107
2012-02-15,Spring,2012,Feb,23,0,Wednesday,1,Clear,0.34,0.3485,0.53,4,54,58
2012-02-16,Spring,2012,Feb,0,0,Thursday,1,Misty,0.3,0.303,0.7,1,22,23
2012-02-16,Spring,2012,Feb,1,0,Thursday,1,Misty,0.3,0.3333,0.7,0,5,5
2012-02-16,Spring,2012,Feb,2,0,Thursday,1,Misty,0.3,0.3182,0.7,1,6,7
2012-02-16,Spring,2012,Feb,3,0,Thursday,1,Misty,0.3,0.3333,0.61,0,1,1
2012-02-16,Spring,2012,Feb,4,0,Thursday,1,Light Snow,0.3,0.3182,0.7,0,3,3
2012-02-16,Spring,2012,Feb,5,0,Thursday,1,Misty,0.3,0.3333,0.7,0,20,20
2012-02-16,Spring,2012,Feb,6,0,Thursday,1,Misty,0.3,0.3182,0.7,4,83,87
2012-02-16,Spring,2012,Feb,7,0,Thursday,1,Misty,0.3,0.303,0.7,3,285,288
2012-02-16,Spring,2012,Feb,8,0,Thursday,1,Misty,0.3,0.3182,0.7,9,489,498
2012-02-16,Spring,2012,Feb,9,0,Thursday,1,Misty,0.3,0.303,0.7,3,199,202
2012-02-16,Spring,2012,Feb,10,0,Thursday,1,Light Snow,0.32,0.3333,0.7,2,42,44
